Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1704304362.417964,30271,0,1
5,StockLevel,1704304362.448251,1579,0,1
1,NewOrder,1704304362.449841,4855,0,1
2,Payment,1704304362.454709,3355,0,1
1,NewOrder,1704304362.458077,16150,0,1
1,NewOrder,1704304362.474244,28428,0,1
2,Payment,1704304362.502687,3388,0,1
2,Payment,1704304362.506088,3577,0,1
2,Payment,1704304362.509682,4416,0,1
1,NewOrder,1704304362.514114,16100,0,1
1,NewOrder,1704304362.530230,42355,0,1
2,Payment,1704304362.572601,31005,0,1
2,Payment,1704304362.603624,27358,0,1
4,Delivery,1704304362.631002,37804,0,1
2,Payment,1704304362.668821,5236,0,1
5,StockLevel,1704304362.674074,2390,0,1
1,NewOrder,1704304362.676740,25170,0,1
2,Payment,1704304362.701926,7908,0,1
1,NewOrder,1704304362.709849,37711,0,1
1,NewOrder,1704304362.747578,30368,0,1
2,Payment,1704304362.777976,9056,0,1
2,Payment,1704304362.787046,11971,0,1
1,NewOrder,1704304362.799033,36565,0,1
1,NewOrder,1704304362.835614,32168,0,1
5,StockLevel,1704304362.867799,2484,0,1
3,OrderStatus,1704304362.870672,506,0,1
2,Payment,1704304362.871185,30920,0,1
2,Payment,1704304362.902122,22540,0,1
2,Payment,1704304362.924680,29487,0,1
2,Payment,1704304362.954183,3618,0,1
2,Payment,1704304362.957814,43045,0,1
1,NewOrder,1704304363.000876,31235,0,1
3,OrderStatus,1704304363.032129,805,0,1
1,NewOrder,1704304363.033113,11224,0,1
1,NewOrder,1704304363.044355,33927,0,1
5,StockLevel,1704304363.078303,1566,0,1
2,Payment,1704304363.079878,20478,0,1
1,NewOrder,1704304363.100371,5440,0,1
1,NewOrder,1704304363.105826,38888,0,1
1,NewOrder,1704304363.144729,33263,0,1
2,Payment,1704304363.178010,3753,0,1
2,Payment,1704304363.181776,3152,0,1
2,Payment,1704304363.184940,3263,0,1
1,NewOrder,1704304363.188231,6423,0,1
1,NewOrder,1704304363.194682,4995,0,1
1,NewOrder,1704304363.199691,6177,0,1
2,Payment,1704304363.205882,3377,0,1
1,NewOrder,1704304363.209273,6096,0,1
1,NewOrder,1704304363.215384,28863,0,1
1,NewOrder,1704304363.244262,5423,0,1
3,OrderStatus,1704304363.249699,463,0,1
1,NewOrder,1704304363.250169,41155,0,1
2,Payment,1704304363.291341,3332,0,1
2,Payment,1704304363.294685,3398,0,1
2,Payment,1704304363.298096,3579,0,1
2,Payment,1704304363.301688,3077,0,1
3,OrderStatus,1704304363.304777,529,0,1
1,NewOrder,1704304363.305313,4943,0,1
2,Payment,1704304363.310270,3505,0,1
2,Payment,1704304363.313788,3206,0,1
2,Payment,1704304363.317046,2925,0,1
1,NewOrder,1704304363.320265,16659,0,1
2,Payment,1704304363.336939,3872,0,1
1,NewOrder,1704304363.340826,4819,0,1
1,NewOrder,1704304363.345659,4973,0,1
1,NewOrder,1704304363.350648,42484,0,1
2,Payment,1704304363.393148,3453,0,1
1,NewOrder,1704304363.396613,41239,0,1
1,NewOrder,1704304363.437868,11226,0,1
1,NewOrder,1704304363.449110,6031,0,1
2,Payment,1704304363.455156,3988,0,1
1,NewOrder,1704304363.459158,5651,0,1
2,Payment,1704304363.464822,2947,0,1
3,OrderStatus,1704304363.467794,945,0,1
1,NewOrder,1704304363.468749,14381,0,1
1,NewOrder,1704304363.483146,11660,0,1
1,NewOrder,1704304363.494819,11306,0,1
2,Payment,1704304363.506140,3729,0,1
1,NewOrder,1704304363.509881,5531,0,1
2,Payment,1704304363.515428,3675,0,1
2,Payment,1704304363.519115,3093,0,1
1,NewOrder,1704304363.522220,5137,0,1
1,NewOrder,1704304363.527377,7318,0,1
1,NewOrder,1704304363.534712,4376,0,1
1,NewOrder,1704304363.539101,11978,0,1
2,Payment,1704304363.551094,3521,0,1
2,Payment,1704304363.554629,3160,0,1
2,Payment,1704304363.557801,2987,0,1
1,NewOrder,1704304363.560799,37967,0,1
1,NewOrder,1704304363.598783,30864,0,1
2,Payment,1704304363.629664,5452,0,1
1,NewOrder,1704304363.635131,5921,0,1
2,Payment,1704304363.641069,3906,0,1
2,Payment,1704304363.644988,4668,0,1
4,Delivery,1704304363.649669,14046,0,1
1,NewOrder,1704304363.663729,11097,0,1
1,NewOrder,1704304363.674842,6921,0,1
2,Payment,1704304363.681778,4001,0,1
2,Payment,1704304363.685794,3312,0,1
1,NewOrder,1704304363.689119,4866,0,1
1,NewOrder,1704304363.693998,17174,0,1
2,Payment,1704304363.711188,3717,0,1
1,NewOrder,1704304363.714918,5739,0,1
2,Payment,1704304363.720674,5279,0,1
3,OrderStatus,1704304363.725984,4373,0,1
2,Payment,1704304363.730367,36744,0,1
3,OrderStatus,1704304363.767126,1252,0,1
2,Payment,1704304363.768388,2987,0,1
1,NewOrder,1704304363.771386,40067,0,1
1,NewOrder,1704304363.811470,31505,0,1
2,Payment,1704304363.843010,36158,0,1
1,NewOrder,1704304363.879197,12752,0,1
1,NewOrder,1704304363.891981,43695,0,1
5,StockLevel,1704304363.935695,3633,0,1
2,Payment,1704304363.939342,25115,0,1
5,StockLevel,1704304363.964475,3295,0,1
2,Payment,1704304363.967781,33748,0,1
2,Payment,1704304364.001545,28733,0,1
1,NewOrder,1704304364.030294,22131,0,1
2,Payment,1704304364.052441,4345,0,1
2,Payment,1704304364.056815,3056,0,1
1,NewOrder,1704304364.059882,5790,0,1
2,Payment,1704304364.065688,3391,0,1
1,NewOrder,1704304364.069092,6849,0,1
2,Payment,1704304364.075956,3760,0,1
3,OrderStatus,1704304364.079728,915,0,1
2,Payment,1704304364.080652,3282,0,1
2,Payment,1704304364.083944,3399,0,1
1,NewOrder,1704304364.087354,38282,0,1
2,Payment,1704304364.125651,3711,0,1
2,Payment,1704304364.129374,3732,0,1
2,Payment,1704304364.133120,3185,0,1
1,NewOrder,1704304364.136317,51958,0,1
2,Payment,1704304364.188291,4462,0,1
1,NewOrder,1704304364.192768,5331,0,1
2,Payment,1704304364.198112,3134,0,1
2,Payment,1704304364.201271,3457,0,1
3,OrderStatus,1704304364.204742,536,0,1
1,NewOrder,1704304364.205285,6404,0,1
1,NewOrder,1704304364.211703,5831,0,1
1,NewOrder,1704304364.217547,4780,0,1
1,NewOrder,1704304364.222342,5334,0,1
3,OrderStatus,1704304364.227689,651,0,1
2,Payment,1704304364.228348,3861,0,1
1,NewOrder,1704304364.232224,7505,0,1
1,NewOrder,1704304364.239744,22992,0,1
1,NewOrder,1704304364.262752,31128,0,1
2,Payment,1704304364.293896,3333,0,1
1,NewOrder,1704304364.297241,5355,0,1
1,NewOrder,1704304364.302610,4998,0,1
1,NewOrder,1704304364.307622,4817,0,1
4,Delivery,1704304364.312877,40790,0,1
2,Payment,1704304364.353682,31379,0,1
2,Payment,1704304364.385077,6034,0,1
2,Payment,1704304364.391125,3056,0,1
1,NewOrder,1704304364.394194,12522,0,1
2,Payment,1704304364.406731,3915,0,1
2,Payment,1704304364.410661,3138,0,1
2,Payment,1704304364.413811,3017,0,1
1,NewOrder,1704304364.416840,4034,0,1
3,OrderStatus,1704304364.420887,980,0,1
1,NewOrder,1704304364.421920,40173,0,1
1,NewOrder,1704304364.462115,35531,0,1
1,NewOrder,1704304364.497662,10967,0,1
3,OrderStatus,1704304364.508644,933,0,1
4,Delivery,1704304364.509585,43798,0,1
4,Delivery,1704304364.553687,30087,0,1
1,NewOrder,1704304364.583790,37430,0,1
1,NewOrder,1704304364.621236,28927,0,1
1,NewOrder,1704304364.650179,37806,0,1
1,NewOrder,1704304364.688001,8240,0,1
2,Payment,1704304364.696256,3602,0,1
1,NewOrder,1704304364.699870,7732,0,1
2,Payment,1704304364.707631,31318,0,1
4,Delivery,1704304364.738965,48324,0,1
1,NewOrder,1704304364.787304,29541,0,1
1,NewOrder,1704304364.816862,39147,0,1
3,OrderStatus,1704304364.856025,726,0,1
3,OrderStatus,1704304364.856759,774,0,1
1,NewOrder,1704304364.857540,6739,0,1
2,Payment,1704304364.864702,4427,0,1
1,NewOrder,1704304364.869153,5041,0,1
1,NewOrder,1704304364.874209,5937,0,1
1,NewOrder,1704304364.880162,7848,0,1
1,NewOrder,1704304364.888025,39380,0,1
2,Payment,1704304364.927421,30615,0,1
2,Payment,1704304364.958051,11783,0,1
2,Payment,1704304364.969849,7427,0,1
1,NewOrder,1704304364.977290,26237,0,1
1,NewOrder,1704304365.003545,24495,0,1
2,Payment,1704304365.028055,3617,0,1
5,StockLevel,1704304365.031685,1435,0,1
1,NewOrder,1704304365.033128,7634,0,1
1,NewOrder,1704304365.040777,5943,0,1
2,Payment,1704304365.046736,3252,0,1
4,Delivery,1704304365.050001,47123,0,1
1,NewOrder,1704304365.097138,40683,0,1
2,Payment,1704304365.137840,4526,0,1
1,NewOrder,1704304365.142382,39913,0,1
2,Payment,1704304365.182312,4406,0,1
2,Payment,1704304365.186735,3087,0,1
3,OrderStatus,1704304365.189838,1552,0,1
2,Payment,1704304365.191399,3704,0,1
2,Payment,1704304365.195117,3532,0,1
1,NewOrder,1704304365.198663,39612,0,1
1,NewOrder,1704304365.238293,32407,0,1
1,NewOrder,1704304365.271061,10181,0,1
2,Payment,1704304365.281257,2852,0,1
2,Payment,1704304365.284138,3819,0,1
1,NewOrder,1704304365.287970,5484,0,1
2,Payment,1704304365.293814,3923,0,1
3,OrderStatus,1704304365.297756,891,0,1
2,Payment,1704304365.298652,3560,0,1
1,NewOrder,1704304365.302729,45258,0,1
4,Delivery,1704304365.348003,34234,0,1
2,Payment,1704304365.382254,3625,0,1
1,NewOrder,1704304365.385891,4514,0,1
2,Payment,1704304365.390673,3052,0,1
2,Payment,1704304365.393738,3348,0,1
2,Payment,1704304365.397099,3455,0,1
2,Payment,1704304365.400567,3210,0,1
5,StockLevel,1704304365.403789,1931,0,1
1,NewOrder,1704304365.405731,30425,0,1
1,NewOrder,1704304365.436173,37106,0,1
1,NewOrder,1704304365.473296,11014,0,1
1,NewOrder,1704304365.484326,11496,0,1
2,Payment,1704304365.495839,3483,0,1
4,Delivery,1704304365.499335,41417,0,1
1,NewOrder,1704304365.540769,5912,0,1
2,Payment,1704304365.546748,2967,0,1
2,Payment,1704304365.549728,2929,0,1
2,Payment,1704304365.552682,3228,0,1
1,NewOrder,1704304365.555924,4991,0,1
2,Payment,1704304365.560929,3093,0,1
2,Payment,1704304365.564035,3497,0,1
2,Payment,1704304365.567544,3117,0,1
2,Payment,1704304365.570673,2880,0,1
1,NewOrder,1704304365.573565,5666,0,1
2,Payment,1704304365.579246,3175,0,1
1,NewOrder,1704304365.582434,5377,0,1
2,Payment,1704304365.587825,3406,0,1
2,Payment,1704304365.591248,3767,0,1
2,Payment,1704304365.595029,2993,0,1
1,NewOrder,1704304365.598034,5702,0,1
1,NewOrder,1704304365.603752,8269,0,1
2,Payment,1704304365.612036,3056,0,1
2,Payment,1704304365.615104,3647,0,1
2,Payment,1704304365.618765,3089,0,1
1,NewOrder,1704304365.621867,6603,0,1
5,StockLevel,1704304365.628752,1461,0,1
4,Delivery,1704304365.630222,28805,0,1
2,Payment,1704304365.659043,18075,0,1
1,NewOrder,1704304365.677134,11004,0,1
2,Payment,1704304365.688153,11545,0,1
1,NewOrder,1704304365.699714,29923,0,1
2,Payment,1704304365.729653,7804,0,1
1,NewOrder,1704304365.737743,50925,0,1
1,NewOrder,1704304365.788684,11306,0,1
2,Payment,1704304365.800006,3063,0,1
4,Delivery,1704304365.803082,42761,0,1
2,Payment,1704304365.845859,3891,0,1
2,Payment,1704304365.849763,3472,0,1
1,NewOrder,1704304365.853248,6712,0,1
2,Payment,1704304365.859975,3761,0,1
2,Payment,1704304365.863751,4525,0,1
2,Payment,1704304365.868293,3814,0,1
2,Payment,1704304365.872141,3481,0,1
2,Payment,1704304365.875634,3669,0,1
1,NewOrder,1704304365.879316,33597,0,1
1,NewOrder,1704304365.912930,10941,0,1
1,NewOrder,1704304365.923885,11449,0,1
2,Payment,1704304365.935385,3782,0,1
1,NewOrder,1704304365.939181,5102,0,1
1,NewOrder,1704304365.944298,5456,0,1
2,Payment,1704304365.949769,3628,0,1
1,NewOrder,1704304365.953413,6911,0,1
4,Delivery,1704304365.960339,42555,0,1
1,NewOrder,1704304366.002911,31147,0,1
1,NewOrder,1704304366.034076,35981,0,1
1,NewOrder,1704304366.070073,12165,0,1
2,Payment,1704304366.082254,4101,0,1
2,Payment,1704304366.086372,3389,0,1
5,StockLevel,1704304366.089809,1301,0,1
1,NewOrder,1704304366.091152,22221,0,1
2,Payment,1704304366.113637,3364,0,1
1,NewOrder,1704304366.117015,30043,0,1
2,Payment,1704304366.147075,36234,0,1
4,Delivery,1704304366.183338,44746,0,1
1,NewOrder,1704304366.228104,46399,0,1
2,Payment,1704304366.274762,25621,0,1
1,NewOrder,1704304366.300403,21692,0,1
2,Payment,1704304366.322113,29096,0,1
2,Payment,1704304366.351226,10407,0,1
1,NewOrder,1704304366.361647,37886,0,1
2,Payment,1704304366.399550,29093,0,1
2,Payment,1704304366.428659,26604,0,1
2,Payment,1704304366.455281,22191,0,1
1,NewOrder,1704304366.477488,21607,0,1
1,NewOrder,1704304366.499110,29144,0,1
1,NewOrder,1704304366.528271,26324,0,1
1,NewOrder,1704304366.554615,29227,0,1
1,NewOrder,1704304366.583858,37634,0,1
2,Payment,1704304366.621527,30505,0,1
2,Payment,1704304366.652049,9908,0,1
1,NewOrder,1704304366.661973,19484,0,1
2,Payment,1704304366.681474,28422,0,1
2,Payment,1704304366.709912,30157,0,1
2,Payment,1704304366.740085,36575,0,1
1,NewOrder,1704304366.776677,29652,0,1
1,NewOrder,1704304366.806345,38029,0,1
1,NewOrder,1704304366.844389,28255,0,1
2,Payment,1704304366.872659,11507,0,1
2,Payment,1704304366.884181,10908,0,1
1,NewOrder,1704304366.895103,46740,0,1
2,Payment,1704304366.941876,21945,0,1
2,Payment,1704304366.963838,3300,0,1
2,Payment,1704304366.967152,3246,0,1
2,Payment,1704304366.970411,3789,0,1
2,Payment,1704304366.974214,3206,0,1
2,Payment,1704304366.977433,3671,0,1
2,Payment,1704304366.981122,3574,0,1
1,NewOrder,1704304366.984711,4987,0,1
1,NewOrder,1704304366.989714,5007,0,1
2,Payment,1704304366.994736,34120,0,1
2,Payment,1704304367.028873,3129,0,1
1,NewOrder,1704304367.032033,19027,0,1
1,NewOrder,1704304367.051078,5105,0,1
1,NewOrder,1704304367.056211,5465,0,1
4,Delivery,1704304367.061690,35007,0,1
2,Payment,1704304367.096710,3052,0,1
1,NewOrder,1704304367.099772,19012,0,1
1,NewOrder,1704304367.118797,33577,0,1
2,Payment,1704304367.152386,3227,0,1
1,NewOrder,1704304367.155624,18754,0,1
2,Payment,1704304367.174390,3425,0,1
2,Payment,1704304367.177840,3120,0,1
1,NewOrder,1704304367.180970,6106,0,1
2,Payment,1704304367.187088,3054,0,1
1,NewOrder,1704304367.190152,4499,0,1
2,Payment,1704304367.194662,2958,0,1
4,Delivery,1704304367.197631,43200,0,1
3,OrderStatus,1704304367.240843,848,0,1
2,Payment,1704304367.241698,20987,0,1
2,Payment,1704304367.262697,3071,0,1
2,Payment,1704304367.265791,3073,0,1
1,NewOrder,1704304367.268874,7003,0,1
1,NewOrder,1704304367.275888,5878,0,1
1,NewOrder,1704304367.281779,5065,0,1
2,Payment,1704304367.286856,4194,0,1
1,NewOrder,1704304367.291060,5669,0,1
1,NewOrder,1704304367.296743,5623,0,1
1,NewOrder,1704304367.302378,26832,0,1
1,NewOrder,1704304367.329222,14110,0,1
2,Payment,1704304367.343345,3616,0,1
3,OrderStatus,1704304367.346972,1075,0,1
2,Payment,1704304367.348053,2743,0,1
1,NewOrder,1704304367.350805,7261,0,1
2,Payment,1704304367.358092,3318,0,1
2,Payment,1704304367.361434,3293,0,1
1,NewOrder,1704304367.364750,5881,0,1
2,Payment,1704304367.370655,2875,0,1
1,NewOrder,1704304367.373540,6210,0,1
2,Payment,1704304367.379763,3246,0,1
1,NewOrder,1704304367.383019,40746,0,1
2,Payment,1704304367.423777,2982,0,1
1,NewOrder,1704304367.426769,4987,0,1
1,NewOrder,1704304367.431767,5891,0,1
2,Payment,1704304367.437672,3246,0,1
2,Payment,1704304367.440928,3281,0,1
1,NewOrder,1704304367.444218,12841,0,1
2,Payment,1704304367.457084,3138,0,1
2,Payment,1704304367.460249,3064,0,1
1,NewOrder,1704304367.463338,5449,0,1
2,Payment,1704304367.468799,3367,0,1
1,NewOrder,1704304367.472176,8246,0,1
3,OrderStatus,1704304367.480434,839,0,1
1,NewOrder,1704304367.481279,5615,0,1
2,Payment,1704304367.486918,3243,0,1
2,Payment,1704304367.490171,2937,0,1
4,Delivery,1704304367.493117,31563,0,1
5,StockLevel,1704304367.524691,1710,0,1
2,Payment,1704304367.526408,3837,0,1
1,NewOrder,1704304367.530257,6585,0,1
2,Payment,1704304367.536855,2975,0,1
2,Payment,1704304367.539839,3169,0,1
2,Payment,1704304367.543020,3031,0,1
5,StockLevel,1704304367.546062,1590,0,1
1,NewOrder,1704304367.547658,4586,0,1
1,NewOrder,1704304367.552254,18060,0,1
1,NewOrder,1704304367.570327,11420,0,1
2,Payment,1704304367.581760,3151,0,1
1,NewOrder,1704304367.584920,19160,0,1
1,NewOrder,1704304367.604093,35067,0,1
2,Payment,1704304367.639174,3669,0,1
2,Payment,1704304367.642853,3209,0,1
2,Payment,1704304367.646074,2479,0,1
1,NewOrder,1704304367.648562,5497,0,1
2,Payment,1704304367.654072,2884,0,1
1,NewOrder,1704304367.656965,6825,0,1
2,Payment,1704304367.663801,2722,0,1
2,Payment,1704304367.666532,2711,0,1
2,Payment,1704304367.669252,3020,0,1
1,NewOrder,1704304367.672298,7382,0,1
2,Payment,1704304367.679695,4104,0,1
2,Payment,1704304367.683810,22434,0,1
4,Delivery,1704304367.706257,32514,0,1
1,NewOrder,1704304367.738784,33985,0,1
1,NewOrder,1704304367.772782,32403,0,1
1,NewOrder,1704304367.805198,33813,0,1
2,Payment,1704304367.839024,3675,0,1
2,Payment,1704304367.842710,3447,0,1
1,NewOrder,1704304367.846168,5036,0,1
5,StockLevel,1704304367.851214,1437,0,1
1,NewOrder,1704304367.852659,30063,0,1
1,NewOrder,1704304367.882735,12617,0,1
2,Payment,1704304367.895364,3335,0,1
2,Payment,1704304367.898709,3292,0,1
1,NewOrder,1704304367.902011,5075,0,1
1,NewOrder,1704304367.907098,5724,0,1
1,NewOrder,1704304367.912834,5129,0,1
1,NewOrder,1704304367.917974,6301,0,1
5,StockLevel,1704304367.924288,1589,0,1
2,Payment,1704304367.925884,3467,0,1
2,Payment,1704304367.929362,3612,0,1
2,Payment,1704304367.932987,3817,0,1
1,NewOrder,1704304367.936817,4996,0,1
2,Payment,1704304367.941840,3154,0,1
1,NewOrder,1704304367.945004,6291,0,1
2,Payment,1704304367.951306,3831,0,1
2,Payment,1704304367.955150,3500,0,1
1,NewOrder,1704304367.958660,7169,0,1
4,Delivery,1704304367.965841,41932,0,1
1,NewOrder,1704304368.007786,12079,0,1
1,NewOrder,1704304368.019892,11082,0,1
1,NewOrder,1704304368.030987,11382,0,1
5,StockLevel,1704304368.042409,1600,0,1
2,Payment,1704304368.044015,5262,0,1
2,Payment,1704304368.049289,3327,0,1
2,Payment,1704304368.052625,2538,0,1
1,NewOrder,1704304368.055172,4981,0,1
2,Payment,1704304368.060165,3086,0,1
1,NewOrder,1704304368.063260,6579,0,1
5,StockLevel,1704304368.069850,1228,0,1
1,NewOrder,1704304368.071085,39675,0,1
2,Payment,1704304368.110772,3308,0,1
2,Payment,1704304368.114090,5009,0,1
1,NewOrder,1704304368.119108,4814,0,1
3,OrderStatus,1704304368.123934,838,0,1
1,NewOrder,1704304368.124795,23577,0,1
2,Payment,1704304368.148384,3675,0,1
1,NewOrder,1704304368.152071,14706,0,1
3,OrderStatus,1704304368.166789,505,0,1
1,NewOrder,1704304368.167335,25379,0,1
1,NewOrder,1704304368.192742,21966,0,1
1,NewOrder,1704304368.214720,29576,0,1
2,Payment,1704304368.244309,3359,0,1
3,OrderStatus,1704304368.247678,462,0,1
2,Payment,1704304368.248145,3085,0,1
2,Payment,1704304368.251255,2930,0,1
1,NewOrder,1704304368.254194,5904,0,1
2,Payment,1704304368.260126,3319,0,1
1,NewOrder,1704304368.263456,40025,0,1
1,NewOrder,1704304368.303759,5111,0,1
2,Payment,1704304368.308914,3091,0,1
1,NewOrder,1704304368.312014,7777,0,1
2,Payment,1704304368.319802,3358,0,1
2,Payment,1704304368.323173,4183,0,1
1,NewOrder,1704304368.327370,42847,0,1
2,Payment,1704304368.370232,4318,0,1
1,NewOrder,1704304368.374561,41225,0,1
3,OrderStatus,1704304368.415800,4094,0,1
4,Delivery,1704304368.419901,53965,0,1
2,Payment,1704304368.473878,17224,0,1
1,NewOrder,1704304368.491116,34479,0,1
2,Payment,1704304368.525609,32271,0,1
2,Payment,1704304368.557895,34312,0,1
2,Payment,1704304368.592221,22360,0,1
4,Delivery,1704304368.614595,32206,0,1
1,NewOrder,1704304368.647036,33270,0,1
1,NewOrder,1704304368.680319,33344,0,1
2,Payment,1704304368.713676,3577,0,1
2,Payment,1704304368.717268,4150,0,1
1,NewOrder,1704304368.721430,5181,0,1
2,Payment,1704304368.726622,9508,0,1
2,Payment,1704304368.736268,10985,0,1
2,Payment,1704304368.747267,10713,0,1
2,Payment,1704304368.757993,3151,0,1
2,Payment,1704304368.761151,2916,0,1
2,Payment,1704304368.764075,3021,0,1
1,NewOrder,1704304368.767106,23468,0,1
2,Payment,1704304368.790586,3296,0,1
2,Payment,1704304368.793890,2838,0,1
2,Payment,1704304368.796736,2698,0,1
2,Payment,1704304368.799443,2778,0,1
2,Payment,1704304368.802232,3014,0,1
2,Payment,1704304368.805255,2969,0,1
1,NewOrder,1704304368.808233,5838,0,1
1,NewOrder,1704304368.814084,34048,0,1
2,Payment,1704304368.848145,4048,0,1
2,Payment,1704304368.852202,3044,0,1
4,Delivery,1704304368.855255,37855,0,1
1,NewOrder,1704304368.893124,31199,0,1
3,OrderStatus,1704304368.924337,1176,0,1
1,NewOrder,1704304368.925520,36676,0,1
1,NewOrder,1704304368.962208,8687,0,1
1,NewOrder,1704304368.970908,4665,0,1
5,StockLevel,1704304368.975585,1167,0,1
1,NewOrder,1704304368.976759,38950,0,1
1,NewOrder,1704304369.015723,31413,0,1
1,NewOrder,1704304369.047149,36561,0,1
1,NewOrder,1704304369.083723,44467,0,1
1,NewOrder,1704304369.128203,28369,0,1
2,Payment,1704304369.156585,23417,0,1
1,NewOrder,1704304369.180015,62884,0,1
2,Payment,1704304369.242913,18655,0,1
1,NewOrder,1704304369.261580,38589,0,1
2,Payment,1704304369.300183,38837,0,1
2,Payment,1704304369.339051,27352,0,1
2,Payment,1704304369.366416,39249,0,1
1,NewOrder,1704304369.405679,38172,0,1
1,NewOrder,1704304369.443863,23341,0,1
2,Payment,1704304369.467217,8470,0,1
2,Payment,1704304369.475699,34577,0,1
2,Payment,1704304369.510290,21971,0,1
2,Payment,1704304369.532273,38772,0,1
2,Payment,1704304369.571058,28103,0,1
2,Payment,1704304369.599173,39227,0,1
1,NewOrder,1704304369.638414,38116,0,1
2,Payment,1704304369.676543,39530,0,1
1,NewOrder,1704304369.716086,42207,0,1
1,NewOrder,1704304369.758307,34995,0,1
1,NewOrder,1704304369.793314,34609,0,1
4,Delivery,1704304369.827936,36065,0,1
1,NewOrder,1704304369.864013,31075,0,1
4,Delivery,1704304369.895101,53838,0,1
1,NewOrder,1704304369.948951,36785,0,1
1,NewOrder,1704304369.985751,46571,0,1
2,Payment,1704304370.032337,32345,0,1
2,Payment,1704304370.064696,11461,0,1
2,Payment,1704304370.076170,45152,0,1
1,NewOrder,1704304370.121337,30636,0,1
2,Payment,1704304370.151985,11049,0,1
2,Payment,1704304370.163048,12640,0,1
2,Payment,1704304370.175700,8706,0,1
5,StockLevel,1704304370.184417,4699,0,1
1,NewOrder,1704304370.189124,29889,0,1
1,NewOrder,1704304370.219040,32285,0,1
1,NewOrder,1704304370.251548,11226,0,1
1,NewOrder,1704304370.262787,22112,0,1
2,Payment,1704304370.284914,11935,0,1
2,Payment,1704304370.296864,10642,0,1
2,Payment,1704304370.307827,10628,0,1
2,Payment,1704304370.318471,33500,0,1
2,Payment,1704304370.351984,21935,0,1
2,Payment,1704304370.373934,22606,0,1
3,OrderStatus,1704304370.396555,920,0,1
1,NewOrder,1704304370.397481,31538,0,1
1,NewOrder,1704304370.429033,33781,0,1
2,Payment,1704304370.462829,33337,0,1
2,Payment,1704304370.496179,32631,0,1
1,NewOrder,1704304370.528824,34134,0,1
2,Payment,1704304370.562972,10974,0,1
5,StockLevel,1704304370.573959,1849,0,1
1,NewOrder,1704304370.575816,8871,0,1
3,OrderStatus,1704304370.584698,1021,0,1
2,Payment,1704304370.585725,6233,0,1
1,NewOrder,1704304370.591967,38661,0,1
2,Payment,1704304370.630642,10145,0,1
2,Payment,1704304370.640800,3403,0,1
1,NewOrder,1704304370.644217,28431,0,1
2,Payment,1704304370.672661,3608,0,1
1,NewOrder,1704304370.676283,5617,0,1
2,Payment,1704304370.681914,3370,0,1
2,Payment,1704304370.685297,4458,0,1
1,NewOrder,1704304370.689765,29563,0,1
1,NewOrder,1704304370.719341,33560,0,1
1,NewOrder,1704304370.752915,6646,0,1
2,Payment,1704304370.759575,4842,0,1
2,Payment,1704304370.764430,30868,0,1
2,Payment,1704304370.795312,22983,0,1
1,NewOrder,1704304370.818309,47054,0,1
4,Delivery,1704304370.865377,56742,0,1
2,Payment,1704304370.922131,44294,0,1
4,Delivery,1704304370.966438,42724,0,1
2,Payment,1704304371.009176,3879,0,1
2,Payment,1704304371.013065,4091,0,1
4,Delivery,1704304371.017165,36806,0,1
5,StockLevel,1704304371.053984,1686,0,1
1,NewOrder,1704304371.055677,10103,0,1
1,NewOrder,1704304371.065793,6850,0,1
1,NewOrder,1704304371.072655,5653,0,1
1,NewOrder,1704304371.078320,5443,0,1
2,Payment,1704304371.083776,4072,0,1
2,Payment,1704304371.087862,3440,0,1
2,Payment,1704304371.091310,3350,0,1
5,StockLevel,1704304371.094671,1349,0,1
1,NewOrder,1704304371.096026,7372,0,1
1,NewOrder,1704304371.103410,41290,0,1
1,NewOrder,1704304371.144715,10052,0,1
2,Payment,1704304371.154779,3316,0,1
3,OrderStatus,1704304371.158106,503,0,1
1,NewOrder,1704304371.158615,23269,0,1
1,NewOrder,1704304371.181897,22339,0,1
1,NewOrder,1704304371.204249,28730,0,1
1,NewOrder,1704304371.232992,26356,0,1
3,OrderStatus,1704304371.259363,657,0,1
1,NewOrder,1704304371.260026,17501,0,1
1,NewOrder,1704304371.277541,28236,0,1
1,NewOrder,1704304371.305792,18192,0,1
5,StockLevel,1704304371.323999,1221,0,1
1,NewOrder,1704304371.325226,9398,0,1
2,Payment,1704304371.334640,3826,0,1
1,NewOrder,1704304371.338480,18790,0,1
1,NewOrder,1704304371.357285,40475,0,1
1,NewOrder,1704304371.397774,27225,0,1
5,StockLevel,1704304371.425010,1777,0,1
2,Payment,1704304371.426794,3937,0,1
2,Payment,1704304371.430741,3073,0,1
1,NewOrder,1704304371.433823,4090,0,1
2,Payment,1704304371.437923,3554,0,1
1,NewOrder,1704304371.441487,5381,0,1
2,Payment,1704304371.446880,3485,0,1
1,NewOrder,1704304371.450375,6029,0,1
1,NewOrder,1704304371.456814,46731,0,1
1,NewOrder,1704304371.503558,33523,0,1
3,OrderStatus,1704304371.537093,4338,0,1
2,Payment,1704304371.541438,16219,0,1
2,Payment,1704304371.557670,11028,0,1
1,NewOrder,1704304371.568710,33872,0,1
2,Payment,1704304371.602595,33088,0,1
2,Payment,1704304371.635696,34392,0,1
