Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1704390331.307160,21408,0,1
3,OrderStatus,1704390331.328582,3366,0,1
1,NewOrder,1704390331.331957,28015,0,1
1,NewOrder,1704390331.359986,40502,0,1
1,NewOrder,1704390331.400784,9579,0,1
4,Delivery,1704390331.410377,44907,0,1
4,Delivery,1704390331.455311,11351,0,1
2,Payment,1704390331.466677,3978,0,1
2,Payment,1704390331.470670,3606,0,1
3,OrderStatus,1704390331.474286,1500,0,1
1,NewOrder,1704390331.475793,13488,0,1
2,Payment,1704390331.489295,3868,0,1
2,Payment,1704390331.493176,4135,0,1
1,NewOrder,1704390331.497325,5848,0,1
2,Payment,1704390331.503187,3427,0,1
1,NewOrder,1704390331.506623,6923,0,1
1,NewOrder,1704390331.513558,5961,0,1
2,Payment,1704390331.519530,4234,0,1
2,Payment,1704390331.523790,6710,0,1
1,NewOrder,1704390331.530511,15805,0,1
1,NewOrder,1704390331.546329,11117,0,1
1,NewOrder,1704390331.557460,12369,0,1
1,NewOrder,1704390331.569842,10361,0,1
5,StockLevel,1704390331.580217,1827,0,1
5,StockLevel,1704390331.582051,2427,0,1
2,Payment,1704390331.585155,7847,0,1
2,Payment,1704390331.593024,6503,0,1
2,Payment,1704390331.599536,14013,0,1
1,NewOrder,1704390331.613562,35129,0,1
1,NewOrder,1704390331.648704,31482,0,1
2,Payment,1704390331.680199,9499,0,1
1,NewOrder,1704390331.689712,36086,0,1
2,Payment,1704390331.725812,5204,0,1
1,NewOrder,1704390331.731030,42105,0,1
3,OrderStatus,1704390331.773149,4335,0,1
2,Payment,1704390331.777493,26943,0,1
3,OrderStatus,1704390331.804449,3408,0,1
4,Delivery,1704390331.807870,39922,0,1
2,Payment,1704390331.847806,13678,0,1
1,NewOrder,1704390331.861504,13133,0,1
2,Payment,1704390331.874651,30345,0,1
2,Payment,1704390331.905010,41698,0,1
5,StockLevel,1704390331.946734,3746,0,1
1,NewOrder,1704390331.950487,29766,0,1
1,NewOrder,1704390331.980267,34827,0,1
4,Delivery,1704390332.015108,56366,0,1
2,Payment,1704390332.071486,11369,0,1
2,Payment,1704390332.082865,8037,0,1
1,NewOrder,1704390332.090912,33181,0,1
1,NewOrder,1704390332.124106,36540,0,1
4,Delivery,1704390332.160659,53044,0,1
1,NewOrder,1704390332.213715,37065,0,1
1,NewOrder,1704390332.250794,6770,0,1
1,NewOrder,1704390332.257576,5934,0,1
2,Payment,1704390332.263522,3036,0,1
2,Payment,1704390332.266568,3278,0,1
1,NewOrder,1704390332.269859,5400,0,1
1,NewOrder,1704390332.275272,7479,0,1
1,NewOrder,1704390332.282763,12993,0,1
1,NewOrder,1704390332.295769,8980,0,1
5,StockLevel,1704390332.304762,1882,0,1
1,NewOrder,1704390332.306652,28044,0,1
2,Payment,1704390332.334710,30233,0,1
1,NewOrder,1704390332.364955,25313,0,1
2,Payment,1704390332.390281,2958,0,1
2,Payment,1704390332.393247,3061,0,1
1,NewOrder,1704390332.396317,5065,0,1
2,Payment,1704390332.401392,3059,0,1
1,NewOrder,1704390332.404461,4972,0,1
2,Payment,1704390332.409444,3325,0,1
2,Payment,1704390332.412779,3067,0,1
4,Delivery,1704390332.415855,38131,0,1
1,NewOrder,1704390332.453999,48180,0,1
1,NewOrder,1704390332.502194,38327,0,1
1,NewOrder,1704390332.540534,12220,0,1
1,NewOrder,1704390332.552763,20789,0,1
2,Payment,1704390332.573565,38108,0,1
1,NewOrder,1704390332.611687,45083,0,1
2,Payment,1704390332.656783,30348,0,1
3,OrderStatus,1704390332.687144,2942,0,1
2,Payment,1704390332.690093,31584,0,1
2,Payment,1704390332.721690,3196,0,1
1,NewOrder,1704390332.724894,41480,0,1
2,Payment,1704390332.766387,3072,0,1
1,NewOrder,1704390332.769467,40733,0,1
1,NewOrder,1704390332.810215,32692,0,1
1,NewOrder,1704390332.842921,7217,0,1
1,NewOrder,1704390332.850149,6207,0,1
1,NewOrder,1704390332.856368,31548,0,1
1,NewOrder,1704390332.887930,34705,0,1
1,NewOrder,1704390332.922649,32511,0,1
2,Payment,1704390332.955175,33553,0,1
1,NewOrder,1704390332.988741,31978,0,1
1,NewOrder,1704390333.020731,34795,0,1
2,Payment,1704390333.055538,3733,0,1
2,Payment,1704390333.059283,3352,0,1
1,NewOrder,1704390333.062646,24218,0,1
2,Payment,1704390333.086876,3433,0,1
1,NewOrder,1704390333.090321,5308,0,1
2,Payment,1704390333.095640,3088,0,1
5,StockLevel,1704390333.098738,1907,0,1
1,NewOrder,1704390333.100653,5947,0,1
2,Payment,1704390333.106612,3223,0,1
2,Payment,1704390333.109843,3035,0,1
4,Delivery,1704390333.112888,32224,0,1
2,Payment,1704390333.145124,3784,0,1
1,NewOrder,1704390333.148919,7590,0,1
1,NewOrder,1704390333.156549,33714,0,1
2,Payment,1704390333.190277,3545,0,1
2,Payment,1704390333.193833,3027,0,1
2,Payment,1704390333.196869,2986,0,1
2,Payment,1704390333.199864,3689,0,1
2,Payment,1704390333.203562,2976,0,1
4,Delivery,1704390333.206547,24222,0,1
1,NewOrder,1704390333.230781,38525,0,1
1,NewOrder,1704390333.269319,7201,0,1
1,NewOrder,1704390333.276534,5381,0,1
2,Payment,1704390333.281926,3314,0,1
1,NewOrder,1704390333.285251,17366,0,1
1,NewOrder,1704390333.302631,6278,0,1
2,Payment,1704390333.308920,3344,0,1
3,OrderStatus,1704390333.312274,552,0,1
3,OrderStatus,1704390333.312832,672,0,1
2,Payment,1704390333.313509,3767,0,1
1,NewOrder,1704390333.317286,25008,0,1
2,Payment,1704390333.342308,3458,0,1
1,NewOrder,1704390333.345777,22495,0,1
3,OrderStatus,1704390333.368285,624,0,1
1,NewOrder,1704390333.368915,6444,0,1
1,NewOrder,1704390333.375369,4821,0,1
2,Payment,1704390333.380201,3100,0,1
2,Payment,1704390333.383312,3085,0,1
1,NewOrder,1704390333.386408,5523,0,1
2,Payment,1704390333.391942,3494,0,1
2,Payment,1704390333.395445,30746,0,1
1,NewOrder,1704390333.426204,11211,0,1
1,NewOrder,1704390333.437427,25913,0,1
1,NewOrder,1704390333.463366,29876,0,1
3,OrderStatus,1704390333.493256,967,0,1
1,NewOrder,1704390333.494233,35464,0,1
5,StockLevel,1704390333.529711,1939,0,1
1,NewOrder,1704390333.531657,7118,0,1
1,NewOrder,1704390333.538788,5110,0,1
1,NewOrder,1704390333.543909,19000,0,1
2,Payment,1704390333.562922,3338,0,1
2,Payment,1704390333.566270,3150,0,1
1,NewOrder,1704390333.569430,5191,0,1
1,NewOrder,1704390333.574633,7139,0,1
2,Payment,1704390333.581784,3369,0,1
2,Payment,1704390333.585164,3035,0,1
1,NewOrder,1704390333.588210,4910,0,1
2,Payment,1704390333.593131,3294,0,1
1,NewOrder,1704390333.596434,7167,0,1
2,Payment,1704390333.603613,3226,0,1
2,Payment,1704390333.606855,2935,0,1
4,Delivery,1704390333.609805,18920,0,1
2,Payment,1704390333.628737,3402,0,1
2,Payment,1704390333.632162,3011,0,1
1,NewOrder,1704390333.635182,6262,0,1
1,NewOrder,1704390333.641470,32616,0,1
2,Payment,1704390333.674099,35303,0,1
2,Payment,1704390333.709417,30890,0,1
2,Payment,1704390333.740319,22055,0,1
1,NewOrder,1704390333.762386,36797,0,1
2,Payment,1704390333.799197,31135,0,1
1,NewOrder,1704390333.830346,45338,0,1
4,Delivery,1704390333.875699,52486,0,1
1,NewOrder,1704390333.928197,37390,0,1
1,NewOrder,1704390333.965601,29596,0,1
1,NewOrder,1704390333.995209,36329,0,1
2,Payment,1704390334.031551,10755,0,1
1,NewOrder,1704390334.042316,11003,0,1
1,NewOrder,1704390334.053330,9280,0,1
2,Payment,1704390334.062623,3100,0,1
3,OrderStatus,1704390334.065734,506,0,1
2,Payment,1704390334.066246,3195,0,1
1,NewOrder,1704390334.069451,5204,0,1
1,NewOrder,1704390334.074665,4672,0,1
2,Payment,1704390334.079348,4319,0,1
1,NewOrder,1704390334.083677,6436,0,1
1,NewOrder,1704390334.090125,5040,0,1
2,Payment,1704390334.095175,3088,0,1
2,Payment,1704390334.098273,2924,0,1
5,StockLevel,1704390334.101219,714,0,1
2,Payment,1704390334.101939,2661,0,1
2,Payment,1704390334.104608,3057,0,1
2,Payment,1704390334.107674,2683,0,1
2,Payment,1704390334.110379,3065,0,1
1,NewOrder,1704390334.113452,6782,0,1
1,NewOrder,1704390334.120246,5039,0,1
2,Payment,1704390334.125296,3231,0,1
1,NewOrder,1704390334.128536,6597,0,1
1,NewOrder,1704390334.135144,26534,0,1
2,Payment,1704390334.161692,3717,0,1
2,Payment,1704390334.165422,3195,0,1
2,Payment,1704390334.168628,5109,0,1
2,Payment,1704390334.173747,2996,0,1
2,Payment,1704390334.176753,2755,0,1
1,NewOrder,1704390334.179530,4101,0,1
3,OrderStatus,1704390334.183641,471,0,1
1,NewOrder,1704390334.184117,6042,0,1
2,Payment,1704390334.190170,2934,0,1
1,NewOrder,1704390334.193146,4633,0,1
1,NewOrder,1704390334.197790,4476,0,1
3,OrderStatus,1704390334.202275,2906,0,1
1,NewOrder,1704390334.205191,44549,0,1
2,Payment,1704390334.249771,8016,0,1
5,StockLevel,1704390334.257798,3626,0,1
2,Payment,1704390334.261434,10009,0,1
1,NewOrder,1704390334.271457,45067,0,1
1,NewOrder,1704390334.316539,41100,0,1
1,NewOrder,1704390334.357654,36497,0,1
5,StockLevel,1704390334.394165,4156,0,1
2,Payment,1704390334.398330,26823,0,1
2,Payment,1704390334.425167,35018,0,1
2,Payment,1704390334.460199,32073,0,1
1,NewOrder,1704390334.492286,11051,0,1
2,Payment,1704390334.503351,10092,0,1
1,NewOrder,1704390334.513458,6068,0,1
2,Payment,1704390334.519537,2991,0,1
1,NewOrder,1704390334.522539,37658,0,1
1,NewOrder,1704390334.560211,31182,0,1
1,NewOrder,1704390334.591407,25837,0,1
2,Payment,1704390334.617257,8565,0,1
1,NewOrder,1704390334.625836,33503,0,1
1,NewOrder,1704390334.659353,32396,0,1
2,Payment,1704390334.691764,3974,0,1
2,Payment,1704390334.695748,3421,0,1
2,Payment,1704390334.699181,2997,0,1
4,Delivery,1704390334.702187,12942,0,1
1,NewOrder,1704390334.715142,32397,0,1
2,Payment,1704390334.747553,33300,0,1
2,Payment,1704390334.780866,50400,0,1
2,Payment,1704390334.831279,16185,0,1
1,NewOrder,1704390334.847477,13014,0,1
2,Payment,1704390334.860505,3710,0,1
1,NewOrder,1704390334.864228,11053,0,1
2,Payment,1704390334.875294,3588,0,1
2,Payment,1704390334.878892,4248,0,1
1,NewOrder,1704390334.883150,7675,0,1
1,NewOrder,1704390334.890851,6066,0,1
2,Payment,1704390334.896929,3722,0,1
5,StockLevel,1704390334.900663,1721,0,1
2,Payment,1704390334.902391,4372,0,1
2,Payment,1704390334.906773,7569,0,1
1,NewOrder,1704390334.914352,42197,0,1
1,NewOrder,1704390334.956561,36988,0,1
2,Payment,1704390334.993765,31076,0,1
2,Payment,1704390335.025076,22106,0,1
2,Payment,1704390335.047197,16220,0,1
1,NewOrder,1704390335.063430,28104,0,1
1,NewOrder,1704390335.091546,20906,0,1
3,OrderStatus,1704390335.112464,2949,0,1
2,Payment,1704390335.115421,31006,0,1
2,Payment,1704390335.146441,42335,0,1
1,NewOrder,1704390335.188790,46660,0,1
3,OrderStatus,1704390335.235466,3844,0,1
1,NewOrder,1704390335.239318,32696,0,1
2,Payment,1704390335.272029,12222,0,1
1,NewOrder,1704390335.284265,22134,0,1
2,Payment,1704390335.306412,9041,0,1
1,NewOrder,1704390335.315465,41032,0,1
1,NewOrder,1704390335.356510,18214,0,1
1,NewOrder,1704390335.374745,24569,0,1
1,NewOrder,1704390335.399327,18552,0,1
1,NewOrder,1704390335.417892,43525,0,1
2,Payment,1704390335.461430,6941,0,1
1,NewOrder,1704390335.468381,31924,0,1
1,NewOrder,1704390335.500319,38943,0,1
1,NewOrder,1704390335.539275,38644,0,1
2,Payment,1704390335.577933,39329,0,1
1,NewOrder,1704390335.617274,43043,0,1
2,Payment,1704390335.660331,23973,0,1
1,NewOrder,1704390335.684317,49220,0,1
2,Payment,1704390335.733550,17775,0,1
1,NewOrder,1704390335.751337,47951,0,1
2,Payment,1704390335.799302,18599,0,1
1,NewOrder,1704390335.817915,25589,0,1
1,NewOrder,1704390335.843516,29877,0,1
1,NewOrder,1704390335.873406,36743,0,1
1,NewOrder,1704390335.910162,30323,0,1
2,Payment,1704390335.940498,10947,0,1
1,NewOrder,1704390335.951456,35980,0,1
2,Payment,1704390335.987454,30878,0,1
2,Payment,1704390336.018343,35503,0,1
2,Payment,1704390336.053858,30968,0,1
1,NewOrder,1704390336.084838,35578,0,1
2,Payment,1704390336.120429,44174,0,1
1,NewOrder,1704390336.164616,32187,0,1
2,Payment,1704390336.196816,8384,0,1
1,NewOrder,1704390336.205212,46483,0,1
2,Payment,1704390336.251710,34943,0,1
2,Payment,1704390336.286667,31914,0,1
1,NewOrder,1704390336.318597,36398,0,1
1,NewOrder,1704390336.355008,43171,0,1
1,NewOrder,1704390336.398193,32579,0,1
2,Payment,1704390336.430785,10005,0,1
2,Payment,1704390336.440802,34953,0,1
2,Payment,1704390336.475768,22056,0,1
4,Delivery,1704390336.497838,62801,0,1
1,NewOrder,1704390336.560652,37481,0,1
1,NewOrder,1704390336.598167,54979,0,1
1,NewOrder,1704390336.653159,33025,0,1
2,Payment,1704390336.686198,34281,0,1
1,NewOrder,1704390336.720492,10760,0,1
1,NewOrder,1704390336.731266,10168,0,1
2,Payment,1704390336.741449,3700,0,1
2,Payment,1704390336.745159,3095,0,1
1,NewOrder,1704390336.748266,4968,0,1
1,NewOrder,1704390336.753245,4337,0,1
1,NewOrder,1704390336.757592,6132,0,1
2,Payment,1704390336.763737,9118,0,1
1,NewOrder,1704390336.772865,33761,0,1
2,Payment,1704390336.806640,3616,0,1
1,NewOrder,1704390336.810270,19413,0,1
1,NewOrder,1704390336.829696,34418,0,1
2,Payment,1704390336.864146,31445,0,1
1,NewOrder,1704390336.895605,35993,0,1
1,NewOrder,1704390336.931610,30737,0,1
2,Payment,1704390336.962361,36317,0,1
1,NewOrder,1704390336.998692,41175,0,1
2,Payment,1704390337.039880,36686,0,1
1,NewOrder,1704390337.076579,41037,0,1
2,Payment,1704390337.117629,36814,0,1
2,Payment,1704390337.154456,29178,0,1
2,Payment,1704390337.183647,37691,0,1
1,NewOrder,1704390337.221352,40207,0,1
1,NewOrder,1704390337.261573,37237,0,1
2,Payment,1704390337.298823,10722,0,1
2,Payment,1704390337.309556,28411,0,1
3,OrderStatus,1704390337.337979,2535,0,1
4,Delivery,1704390337.340520,51634,0,1
2,Payment,1704390337.392167,7175,0,1
2,Payment,1704390337.399352,28133,0,1
2,Payment,1704390337.427499,38711,0,1
2,Payment,1704390337.466224,26877,0,1
2,Payment,1704390337.493141,3705,0,1
2,Payment,1704390337.496861,3428,0,1
1,NewOrder,1704390337.500301,6087,0,1
1,NewOrder,1704390337.506401,7566,0,1
2,Payment,1704390337.513982,3775,0,1
2,Payment,1704390337.517768,3445,0,1
2,Payment,1704390337.521222,3105,0,1
2,Payment,1704390337.524338,5911,0,1
1,NewOrder,1704390337.530259,5586,0,1
2,Payment,1704390337.535856,5180,0,1
4,Delivery,1704390337.541048,41089,0,1
1,NewOrder,1704390337.582150,22377,0,1
1,NewOrder,1704390337.604541,36350,0,1
2,Payment,1704390337.641176,14535,0,1
2,Payment,1704390337.655724,10537,0,1
5,StockLevel,1704390337.666276,3276,0,1
2,Payment,1704390337.669561,8754,0,1
2,Payment,1704390337.678326,22208,0,1
2,Payment,1704390337.700547,22103,0,1
1,NewOrder,1704390337.722664,34165,0,1
1,NewOrder,1704390337.756841,31777,0,1
1,NewOrder,1704390337.788631,58982,0,1
1,NewOrder,1704390337.847629,32608,0,1
1,NewOrder,1704390337.880250,44684,0,1
3,OrderStatus,1704390337.924947,2949,0,1
2,Payment,1704390337.927902,27749,0,1
2,Payment,1704390337.955663,10741,0,1
1,NewOrder,1704390337.966417,35920,0,1
2,Payment,1704390338.002351,3926,0,1
2,Payment,1704390338.006288,3026,0,1
1,NewOrder,1704390338.009324,4575,0,1
2,Payment,1704390338.013912,3545,0,1
5,StockLevel,1704390338.017466,1821,0,1
2,Payment,1704390338.019296,3379,0,1
1,NewOrder,1704390338.022685,6008,0,1
1,NewOrder,1704390338.028704,5108,0,1
4,Delivery,1704390338.033822,33792,0,1
1,NewOrder,1704390338.067628,35051,0,1
2,Payment,1704390338.102694,21833,0,1
2,Payment,1704390338.124540,32250,0,1
4,Delivery,1704390338.156806,14213,0,1
2,Payment,1704390338.171033,4631,0,1
1,NewOrder,1704390338.175678,5590,0,1
2,Payment,1704390338.181297,4138,0,1
2,Payment,1704390338.185447,4008,0,1
1,NewOrder,1704390338.189467,4809,0,1
2,Payment,1704390338.194289,3519,0,1
1,NewOrder,1704390338.197819,7492,0,1
2,Payment,1704390338.205324,3874,0,1
2,Payment,1704390338.209212,3335,0,1
1,NewOrder,1704390338.212586,5667,0,1
2,Payment,1704390338.218267,4131,0,1
1,NewOrder,1704390338.222412,13824,0,1
2,Payment,1704390338.236250,5004,0,1
2,Payment,1704390338.241264,2916,0,1
2,Payment,1704390338.244211,3548,0,1
5,StockLevel,1704390338.247785,1773,0,1
2,Payment,1704390338.249565,4584,0,1
1,NewOrder,1704390338.254161,4769,0,1
1,NewOrder,1704390338.258940,5734,0,1
1,NewOrder,1704390338.264686,6844,0,1
1,NewOrder,1704390338.271543,32275,0,1
1,NewOrder,1704390338.303832,30598,0,1
5,StockLevel,1704390338.334442,2740,0,1
1,NewOrder,1704390338.337191,38115,0,1
2,Payment,1704390338.375320,9070,0,1
2,Payment,1704390338.384402,7571,0,1
2,Payment,1704390338.391983,7516,0,1
2,Payment,1704390338.399508,46287,0,1
2,Payment,1704390338.445810,37347,0,1
1,NewOrder,1704390338.483170,11255,0,1
1,NewOrder,1704390338.494439,6837,0,1
2,Payment,1704390338.501291,3120,0,1
1,NewOrder,1704390338.504421,43867,0,1
1,NewOrder,1704390338.548302,11897,0,1
2,Payment,1704390338.560212,4505,0,1
4,Delivery,1704390338.564732,35779,0,1
1,NewOrder,1704390338.600524,17069,0,1
1,NewOrder,1704390338.617606,33973,0,1
1,NewOrder,1704390338.651612,32840,0,1
1,NewOrder,1704390338.684470,10369,0,1
1,NewOrder,1704390338.694860,7492,0,1
1,NewOrder,1704390338.702370,31618,0,1
2,Payment,1704390338.734006,28930,0,1
2,Payment,1704390338.762953,10485,0,1
2,Payment,1704390338.773461,10346,0,1
3,OrderStatus,1704390338.783825,1184,0,1
1,NewOrder,1704390338.785018,8146,0,1
1,NewOrder,1704390338.793178,44746,0,1
2,Payment,1704390338.837937,35736,0,1
2,Payment,1704390338.873687,10476,0,1
2,Payment,1704390338.884176,11131,0,1
2,Payment,1704390338.895321,27039,0,1
1,NewOrder,1704390338.922372,28850,0,1
1,NewOrder,1704390338.951236,36859,0,1
1,NewOrder,1704390338.988108,45516,0,1
1,NewOrder,1704390339.033637,28832,0,1
2,Payment,1704390339.062483,36235,0,1
2,Payment,1704390339.098732,30393,0,1
1,NewOrder,1704390339.129139,36436,0,1
1,NewOrder,1704390339.165589,19970,0,1
3,OrderStatus,1704390339.185572,2887,0,1
1,NewOrder,1704390339.188465,43621,0,1
5,StockLevel,1704390339.232099,4080,0,1
2,Payment,1704390339.236187,26414,0,1
1,NewOrder,1704390339.262615,36574,0,1
1,NewOrder,1704390339.299202,29388,0,1
1,NewOrder,1704390339.328605,35802,0,1
1,NewOrder,1704390339.364420,31105,0,1
4,Delivery,1704390339.395539,45837,0,1
2,Payment,1704390339.441391,4871,0,1
2,Payment,1704390339.446276,3489,0,1
5,StockLevel,1704390339.450055,666,0,1
1,NewOrder,1704390339.450727,4482,0,1
2,Payment,1704390339.455219,3175,0,1
3,OrderStatus,1704390339.458404,555,0,1
2,Payment,1704390339.458965,3349,0,1
2,Payment,1704390339.462324,4157,0,1
1,NewOrder,1704390339.466493,6854,0,1
1,NewOrder,1704390339.473361,23529,0,1
1,NewOrder,1704390339.496904,34600,0,1
1,NewOrder,1704390339.531527,44966,0,1
2,Payment,1704390339.576507,20137,0,1
1,NewOrder,1704390339.596657,32866,0,1
1,NewOrder,1704390339.629536,34900,0,1
2,Payment,1704390339.664449,20624,0,1
1,NewOrder,1704390339.685086,34468,0,1
2,Payment,1704390339.719567,8744,0,1
1,NewOrder,1704390339.728326,45350,0,1
1,NewOrder,1704390339.773691,33610,0,1
2,Payment,1704390339.807316,33983,0,1
1,NewOrder,1704390339.841314,41095,0,1
5,StockLevel,1704390339.882422,3039,0,1
1,NewOrder,1704390339.885472,32978,0,1
2,Payment,1704390339.918462,32420,0,1
1,NewOrder,1704390339.950896,36410,0,1
4,Delivery,1704390339.987319,38516,0,1
3,OrderStatus,1704390340.025865,859,0,1
2,Payment,1704390340.026730,2930,0,1
2,Payment,1704390340.029668,3040,0,1
2,Payment,1704390340.032720,2771,0,1
2,Payment,1704390340.035500,2971,0,1
1,NewOrder,1704390340.038494,5663,0,1
2,Payment,1704390340.044169,3519,0,1
2,Payment,1704390340.047699,2595,0,1
1,NewOrder,1704390340.050303,4416,0,1
3,OrderStatus,1704390340.054742,898,0,1
5,StockLevel,1704390340.055646,1362,0,1
2,Payment,1704390340.057014,39808,0,1
1,NewOrder,1704390340.096836,5086,0,1
2,Payment,1704390340.101933,2723,0,1
5,StockLevel,1704390340.104665,1762,0,1
2,Payment,1704390340.106435,3979,0,1
1,NewOrder,1704390340.110437,8773,0,1
2,Payment,1704390340.119221,3280,0,1
1,NewOrder,1704390340.122511,27677,0,1
2,Payment,1704390340.150202,3960,0,1
1,NewOrder,1704390340.154173,43099,0,1
2,Payment,1704390340.197286,3603,0,1
1,NewOrder,1704390340.200900,26458,0,1
1,NewOrder,1704390340.227373,38260,0,1
2,Payment,1704390340.265647,10685,0,1
1,NewOrder,1704390340.276345,29038,0,1
2,Payment,1704390340.305413,36834,0,1
1,NewOrder,1704390340.342261,20568,0,1
2,Payment,1704390340.362842,31359,0,1
2,Payment,1704390340.394214,24115,0,1
2,Payment,1704390340.418351,36388,0,1
1,NewOrder,1704390340.454762,43596,0,1
1,NewOrder,1704390340.498380,29978,0,1
5,StockLevel,1704390340.528371,3316,0,1
2,Payment,1704390340.531696,43969,0,1
1,NewOrder,1704390340.575677,44244,0,1
2,Payment,1704390340.619934,28236,0,1
2,Payment,1704390340.648183,21969,0,1
1,NewOrder,1704390340.670164,44444,0,1
2,Payment,1704390340.714621,39628,0,1
1,NewOrder,1704390340.754262,49773,0,1
1,NewOrder,1704390340.804415,23510,0,1
1,NewOrder,1704390340.827938,37346,0,1
2,Payment,1704390340.865298,26291,0,1
2,Payment,1704390340.891601,29214,0,1
1,NewOrder,1704390340.920826,35791,0,1
1,NewOrder,1704390340.956631,19545,0,1
5,StockLevel,1704390340.976189,1423,0,1
1,NewOrder,1704390340.977620,9603,0,1
1,NewOrder,1704390340.987234,11487,0,1
1,NewOrder,1704390340.998733,6937,0,1
2,Payment,1704390341.005682,3680,0,1
1,NewOrder,1704390341.009374,4905,0,1
2,Payment,1704390341.014290,3403,0,1
2,Payment,1704390341.017704,3559,0,1
1,NewOrder,1704390341.021272,5520,0,1
2,Payment,1704390341.026804,3944,0,1
2,Payment,1704390341.030759,3351,0,1
2,Payment,1704390341.034119,3156,0,1
1,NewOrder,1704390341.037284,17476,0,1
3,OrderStatus,1704390341.054772,836,0,1
1,NewOrder,1704390341.055615,4707,0,1
1,NewOrder,1704390341.060333,6538,0,1
2,Payment,1704390341.066882,3964,0,1
2,Payment,1704390341.070857,3053,0,1
1,NewOrder,1704390341.073920,4932,0,1
2,Payment,1704390341.078864,3097,0,1
2,Payment,1704390341.081971,2972,0,1
1,NewOrder,1704390341.084952,10348,0,1
1,NewOrder,1704390341.095313,5086,0,1
2,Payment,1704390341.100410,3186,0,1
1,NewOrder,1704390341.103606,7707,0,1
2,Payment,1704390341.111325,3344,0,1
1,NewOrder,1704390341.114680,5901,0,1
1,NewOrder,1704390341.120592,4485,0,1
2,Payment,1704390341.125088,3081,0,1
2,Payment,1704390341.128191,2772,0,1
2,Payment,1704390341.130972,3204,0,1
2,Payment,1704390341.134188,3203,0,1
1,NewOrder,1704390341.137403,36340,0,1
4,Delivery,1704390341.173756,15632,0,1
2,Payment,1704390341.189400,3902,0,1
2,Payment,1704390341.193312,3102,0,1
2,Payment,1704390341.196425,3312,0,1
1,NewOrder,1704390341.199747,4508,0,1
2,Payment,1704390341.204265,3089,0,1
1,NewOrder,1704390341.207364,4493,0,1
1,NewOrder,1704390341.211868,11401,0,1
1,NewOrder,1704390341.223282,10852,0,1
2,Payment,1704390341.234146,3278,0,1
2,Payment,1704390341.237433,3260,0,1
1,NewOrder,1704390341.240703,7561,0,1
2,Payment,1704390341.248277,3285,0,1
2,Payment,1704390341.251573,3021,0,1
1,NewOrder,1704390341.254604,6191,0,1
1,NewOrder,1704390341.260808,2041,0,1
1,NewOrder,1704390341.262855,174048,0,1
1,NewOrder,1704390341.436917,8691,0,1
2,Payment,1704390341.445620,3543,0,1
2,Payment,1704390341.449173,3106,0,1
2,Payment,1704390341.452290,2687,0,1
5,StockLevel,1704390341.454986,1816,0,1
2,Payment,1704390341.456809,4970,0,1
2,Payment,1704390341.461789,3056,0,1
2,Payment,1704390341.464855,3689,0,1
2,Payment,1704390341.468557,43964,0,1
1,NewOrder,1704390341.512535,22915,0,1
2,Payment,1704390341.535463,7402,0,1
1,NewOrder,1704390341.542895,35982,0,1
1,NewOrder,1704390341.578890,32631,0,1
2,Payment,1704390341.611537,11551,0,1
1,NewOrder,1704390341.623100,15431,0,1
2,Payment,1704390341.638543,40716,0,1
2,Payment,1704390341.679273,31522,0,1
1,NewOrder,1704390341.710807,22125,0,1
2,Payment,1704390341.732945,34780,0,1
2,Payment,1704390341.767738,7751,0,1
3,OrderStatus,1704390341.775500,3455,0,1
1,NewOrder,1704390341.778967,33475,0,1
1,NewOrder,1704390341.812475,31472,0,1
2,Payment,1704390341.843961,34614,0,1
1,NewOrder,1704390341.878589,31377,0,1
1,NewOrder,1704390341.910193,35171,0,1
2,Payment,1704390341.945377,31176,0,1
1,NewOrder,1704390341.976567,33115,0,1
2,Payment,1704390342.009695,36141,0,1
2,Payment,1704390342.045849,30666,0,1
1,NewOrder,1704390342.076528,35588,0,1
1,NewOrder,1704390342.112129,44499,0,1
1,NewOrder,1704390342.156641,30203,0,1
2,Payment,1704390342.186857,38635,0,1
1,NewOrder,1704390342.225525,42248,0,1
1,NewOrder,1704390342.267788,33152,0,1
1,NewOrder,1704390342.301217,5936,0,1
1,NewOrder,1704390342.307166,7082,0,1
2,Payment,1704390342.314260,3967,0,1
2,Payment,1704390342.318240,3347,0,1
2,Payment,1704390342.321598,2845,0,1
1,NewOrder,1704390342.324468,5904,0,1
5,StockLevel,1704390342.330384,1510,0,1
1,NewOrder,1704390342.331902,4905,0,1
2,Payment,1704390342.336817,3551,0,1
1,NewOrder,1704390342.340397,6058,0,1
1,NewOrder,1704390342.346467,43811,0,1
2,Payment,1704390342.390291,3215,0,1
2,Payment,1704390342.393517,3391,0,1
1,NewOrder,1704390342.396920,6379,0,1
5,StockLevel,1704390342.403311,1004,0,1
1,NewOrder,1704390342.404321,41451,0,1
2,Payment,1704390342.445785,3491,0,1
3,OrderStatus,1704390342.449286,521,0,1
1,NewOrder,1704390342.449813,40530,0,1
1,NewOrder,1704390342.490357,8986,0,1
3,OrderStatus,1704390342.499358,1077,0,1
3,OrderStatus,1704390342.500440,402,0,1
1,NewOrder,1704390342.500847,6631,0,1
5,StockLevel,1704390342.507490,2162,0,1
